732	0
733	0
734	0
735	2
736	0
737	1
738	0
739	1
740	1
741	1
742	2
743	3
744	0
745	0
746	1
747	0
748	4
749	1
750	3
751	2
752	0
753	2
754	0
755	1
756	2
757	0
758	0
759	0
760	3
761	2
762	1
763	0
764	0
765	1
766	0
767	2
768	1
769	1
770	0
771	1
772	3
773	0
774	0
775	4
776	2
777	2
778	1
779	0
780	1
781	0
782	1
783	1
784	0
785	1
786	1
787	1
788	0
789	3
790	0
791	0
792	1
793	1
794	0
795	1
796	1
797	2
798	1
799	2
800	2
801	1
802	1
803	0
804	1
805	2
806	1
807	0
808	2
809	1
810	1
811	2
812	2
813	1
814	0
815	2
816	0
817	0
818	2
819	2
820	2
821	0
822	1
823	2
824	1
825	0
826	3
827	2
828	1
829	1
830	2
831	0
832	2
833	0
834	3
835	3
836	1
837	2
838	2
839	1
840	0
841	3
842	0
843	1
844	1
845	1
846	1
847	0
848	2
849	2
850	2
851	2
852	1
853	0
854	1
855	0
856	1
857	0
858	0
859	1
860	1
861	0
862	0
863	2
864	1
865	0
866	1
867	1
868	1
869	1
870	3
871	1
872	5
873	1
874	1
875	2
876	0
877	1
878	1
879	0
880	1
881	1
882	1
883	0
884	0
885	1
886	1
887	0
888	1
889	1
890	0
891	0
892	1
893	2
894	2
895	1
896	0
897	2
898	1
899	1
900	0
901	3
902	1
903	0
904	0
905	0
906	0
907	1
908	0
909	1
910	0
911	0
912	1
913	1
914	0
915	1
916	0
917	1
918	1
919	1
920	0
921	1
922	0
923	2
924	1
925	1
926	1
927	0
928	1
929	1
930	2
931	0
932	3
933	1
934	1
935	0
936	0
937	2
938	1
939	1
940	2
941	1
942	0
943	1
944	3
945	1
946	0
947	2
948	0
949	1
950	1
951	2
952	0
953	2
954	0
955	0
956	0
957	0
958	3
959	0
960	0
961	1
962	3
963	0
964	3
965	0
966	1
967	2
968	1
969	0
970	1
971	2
972	2
973	0
974	1
975	1
976	0
977	2
978	0
979	1
980	0
981	0
982	1
983	0
984	1
985	1
986	1
987	2
988	2
989	2
990	0
991	1
992	1
993	1
994	0
995	0
996	1
997	1
998	0
999	1
